"id","firstName","lastName","title","phoneNumber","phoneTypeId","phoneTypeName","email","departmentId","departmentName","parentDepartmentId","parentDepartmentName","isAdmin","personalId","branchId","jobs"
"449","진훈","정","","3834","1","내선","jjh8759@generated.email","175","지역개발팀","56","건설과","0","jjh8759","0dbf43a0-a168-11e9-a893-49ac915e00a7","실·과 건축분야 지원, 읍·면·동 건축분야 시설사업 공사감독, 마을회관 민간자본보조 업무추진 "
"450","재욱","조","","4847","1","내선","wook2186@generated.email","196","산업팀","27","성주면사무소","0","wook2186","0dbf43a0-a168-11e9-a893-49ac915e00a7","농정,산림,축산,수산"
"451","준형","조","","7931","1","내선","jjh2018@generated.email","191","동물자원팀","74","축산과","0","jjh2018","0dbf43a0-a168-11e9-a893-49ac915e00a7","○ 중소가축 개량, 번식, 사양관리 기술지도○ 산업곤충 사양, 번식관리 기술지도○ 가축 사육시설, 환경개선 지도○ 생균제 배양, 공급, 활용방법 지도○ 분장사무 시범사업 추진○ 관련분야 축산지도에 관한 사항○ 동물자원팀 서무"
"452","원범","채","","4121","1","내선","cwb701126@generated.email","115","수도행정팀","61","수도과","0","cwb701126","0dbf43a0-a168-11e9-a893-49ac915e00a7","하수도(지하수 포함) 요금부과 및 수용가 관리, 상하수도 요금관련 민원처리, 신규 수용가 관리, 지하수 계측기 관리"
"453","요한","최","","7624","1","내선","dygks3417@generated.email","177","농산팀","72","농업정책과","0","dygks3417","0dbf43a0-a168-11e9-a893-49ac915e00a7","농어민 수당, 타작물 재배, 농작물 재해"
"454","우리","최","","3774","1","내선","woori37@generated.email","179","건축신고팀","55","건축허가과","0","woori37","0dbf43a0-a168-11e9-a893-49ac915e00a7","건축신고(오천,천북,청소,대천1,2)"
"455","충용","최","","4620","1","내선","choung1526@generated.email","158","총무팀","20","오천면사무소","0","choung1526","0dbf43a0-a168-11e9-a893-49ac915e00a7","청사관리 "
"456","명숙","한","","6584","1","내선","ms950378@generated.email","176","문화재관리팀","63","관광과","0","ms950378","0dbf43a0-a168-11e9-a893-49ac915e00a7","문화재 매매업관리, 공공근로관리,지방보조금관리"
"457","동준","신","팀장,해양치유산업팀장","6704","1","내선","35sdj@generated.email","204","해양치유산업팀","65","미래사업과","0","35sdj","0dbf43a0-a168-11e9-a893-49ac915e00a7","해양치유산업팀@@@ 해양치유산업팀 업무 총괄, 해양치유 사업화 모델 개발, 해양치유 관련 대외기관 협력 추진, 해양치유 프로그램 콘텐츠 개발 및 운영 전반"
"458","성원","안","","4931","1","내선","ohn94111@generated.email","166","민원팀","30","대천3동주민센터","0","ohn94111","0dbf43a0-a168-11e9-a893-49ac915e00a7","민원팀@@@ 기초생활보장, 자활사업, 의료급여"
"459","여권","윤","팀장,산업팀장","4794","1","내선","truth129@generated.email","205","산업팀","26","미산면사무소","0","truth129","0dbf43a0-a168-11e9-a893-49ac915e00a7","산업팀@@@ 농지(농지원부, 노이취득 등), 농촌개발"
"460","혜영","정","","3032","1","내선","summer@generated.email","206","부속실","54","지역경제과","0","summer","0dbf43a0-a168-11e9-a893-49ac915e00a7","국장업무보조"
"461","현","조","","3246","1","내선","chyun83@generated.email","199","자치인권팀","33","자치행정과","0","chyun83","0dbf43a0-a168-11e9-a893-49ac915e00a7","자치인권 및 분권, 주민자치 업무 등"
"462","소영","곽","","6741","1","내선","ksy0125@generated.email","204","해양치유산업팀","65","미래사업과","0","ksy0125","0dbf43a0-a168-11e9-a893-49ac915e00a7","해양치유자원 관리 및 운영, 해양치유 전문인력 양성방안 대책 수립"
"463","한솔","강","","7622","1","내선","hansol2239@generated.email","177","농산팀","72","농업정책과","0","hansol2239","0dbf43a0-a168-11e9-a893-49ac915e00a7","유기질비료, 토양개량제, 친환경분야 등"
"464","석원","고","","3130","1","내선","kowonzxc@generated.email","195","조사팀","6","기획감사실","0","kowonzxc","0dbf43a0-a168-11e9-a893-49ac915e00a7","일상감사, 컨설팅감사 및 민원조사"
"467","시은","김","","3185","1","내선","blue1124@generated.email","123","전산팀","7","홍보미디어실","0","blue1124","0dbf43a0-a168-11e9-a893-49ac915e00a7","홈페이지 및 도메인 관리,공공데이터, 메타데이터시스템 운영,행정전자서명(GPKI), 공직자 통합메일, 공유자원 관리"
"468","연주","김","","4908","1","내선","yunda5897@generated.email","188","맞춤형복지팀","29","대천2동주민센터","0","yunda5897","0dbf43a0-a168-11e9-a893-49ac915e00a7",""
"469","유미","김","","4594","1","내선","aaakbyg@generated.email","203","산업팀","19","주교면사무소","0","aaakbyg","0dbf43a0-a168-11e9-a893-49ac915e00a7","농정, 답작, 해양, 직불금, 수산"
"470","재열","김","","4528","1","내선","kfc5585@generated.email","192","산업팀","17","웅천읍사무소","0","kfc5585","0dbf43a0-a168-11e9-a893-49ac915e00a7","산림, 원예특작, 마케팅, 민박, 체험시설, 여성농업인, 농촌인력육성, 공촌마을공동급식"
"471","정희","김","","7932","1","내선","kjh0728@generated.email","191","동물자원팀","74","축산과","0","kjh0728","0dbf43a0-a168-11e9-a893-49ac915e00a7","친환경축산관리실 운영"
"472","현종","김","","3471","1","내선","jjong23@generated.email","180","차량등록팀","39","민원지적과","0","jjong23","0dbf43a0-a168-11e9-a893-49ac915e00a7","차량등록, 체납자동차 압류등록, 자동차 검사과태료 부과.징수"
"473","병일","민","","3281","1","내선","min38317@generated.email","193","민방위팀","34","안전총괄과","0","min38317","0dbf43a0-a168-11e9-a893-49ac915e00a7","의용소방대 지원(보조) 및 경비 관리, 민방위경보시설 관리"
"474","정화","박","","7988","1","내선","pjh0415@generated.email","183","연구개발팀","75","친환경기술과","0","pjh0415","0dbf43a0-a168-11e9-a893-49ac915e00a7","유용미생물(EM).작물엔.생산시설 운영, 공급, 판매EM아카데미운영,EM세외수입담당"
"475","현찬","박","","4756","1","내선","guscks113@generated.email","207","총무팀","24","남포면사무소","0","guscks113","0dbf43a0-a168-11e9-a893-49ac915e00a7","산업팀@@@축산, 수산, 지역경제, 노익계지원사업, 농어촌민박"
"476","미량","송","","4839","1","내선","smr9660@generated.email","196","산업팀","27","성주면사무소","0","smr9660","0dbf43a0-a168-11e9-a893-49ac915e00a7","농산, 산림, 원예특작, 지역경제"
"477","대성","안","","3577","1","내선","seal109@generated.email","131","계약팀","41","회계과","0","seal109","0dbf43a0-a168-11e9-a893-49ac915e00a7","직원 출퇴근 버스"
"478","강석","양","","3832","1","내선","didrkdtjr@generated.email","175","지역개발팀","56","건설과","0","didrkdtjr","0dbf43a0-a168-11e9-a893-49ac915e00a7","소규모 주민숙원사업 추진(웅천읍·남포면·주산면·미산면), 소규모 주민숙원 사업관련 각종 민원처리 및 보상 업무 등, 토목분야 건설지원사업(남부)"
"479","경미","오","","3623","1","내선","denbbra@generated.email","201","보육지원팀","42","사회복지과","0","denbbra","0dbf43a0-a168-11e9-a893-49ac915e00a7","보육지원팀@@어린이집 기능보강,안전관리,공공형어린이집 관리, 열린어린이집 관리, 보육자격관리, 보육업무 일반서무"
"480","종만","오","","3956","1","내선","ojm670509@generated.email","122","교통지도팀","59","교통과","0","ojm670509","0dbf43a0-a168-11e9-a893-49ac915e00a7","불법주정차단속"
"481","미호","이","","3772","1","내선","alreadyho@generated.email","179","건축신고팀","55","건축허가과","0","alreadyho","0dbf43a0-a168-11e9-a893-49ac915e00a7","건축신고 업무관련(웅천,주산,미산)"
"482","은정","이","","4123","1","내선","lovei01@generated.email","115","수도행정팀","61","수도과","0","lovei01","0dbf43a0-a168-11e9-a893-49ac915e00a7","일반 및 공기업회계, 기타특별회계지출업무처리/공문서접수 및 수발업무"
"484","의태","이","","4694","1","내선","let5840@generated.email","208","주민생활지원팀","22","청소면사무소","0","let5840","0dbf43a0-a168-11e9-a893-49ac915e00a7","축산,수산, 지역경제  "
"485","재남","이","","4988","1","내선","leejae112358@generated.email","200","맞춤형복지팀","32","대천5동주민센터","0","leejae112358","0dbf43a0-a168-11e9-a893-49ac915e00a7","방문상담 및 서비스연계,통합사례관리사업,복지사각지대 발굴 및 지원"
"486","정표","이","","3675","1","내선","qldwja@generated.email","194","청소환경팀","43","환경보호과","0","qldwja","0dbf43a0-a168-11e9-a893-49ac915e00a7","폐기물처리시설관리, 처리업, 도서매립장 운영관리, 생활폐기물 처리시설 확충"
"487","홍희","이","","4875","1","내선","lhh0979@generated.email","130","총무팀","28","대천1동주민센터","0","lhh0979","0dbf43a0-a168-11e9-a893-49ac915e00a7","주민등록, 가족관계, 재적증명"
"488","미숙","임","팀장,맞춤형복지팀장","4705","1","내선","hope6987@generated.email","209","맞춤형복지팀","23","청라면사무소","0","hope6987","0dbf43a0-a168-11e9-a893-49ac915e00a7","지역사회보장협의체 운영지원, 복지사각지대 발굴 및 지원"
"489","현주","장","팀장,도시재생정책팀장","3854","1","내선","2000jhj@generated.email","210","도시재생정책팀","57","도시재생과","0","2000jhj","0dbf43a0-a168-11e9-a893-49ac915e00a7","도시재생정책팀@@@ 도시재생정책팀 업무 총괄, 도시재생추진단 및 행정협의회 운영, 도시재생대학 및 포럼 운영, 주민역량강화 및 소규모 주민공모사업 추진"
"490","경배","전","","6788","1","내선","jkkb35@generated.email","160","어업지원팀","66","수산과","0","jkkb35","0dbf43a0-a168-11e9-a893-49ac915e00a7","불법어업지도 및 단속"
"491","영준","정","","6824","1","내선","jyj88@generated.email","197","시설관리팀","67","해수욕장경영과","0","jyj88","0dbf43a0-a168-11e9-a893-49ac915e00a7","대천해수욕장 시설물 관리광장사용 허가재난안전업무분수 유지관리업무오토바이 관리해변 모래사장 관리"
"492","국현","조","","4041","1","내선","chokh515@generated.email","202","의사팀","76","의회사무국","0","chokh515","0dbf43a0-a168-11e9-a893-49ac915e00a7","자치행정위원회 의사진행 지원 및 보조, 의안접수 및 배부"
"493","완희","최","","3426","1","내선","cwh9633@generated.email","140","문예회관팀","38","문화새마을과","0","cwh9633","0dbf43a0-a168-11e9-a893-49ac915e00a7","문예회관 청사방호  "
"494","태희","최","","4075","1","내선","gofk9208@generated.email","163","산림보호팀","60","산림공원과","0","gofk9208","0dbf43a0-a168-11e9-a893-49ac915e00a7","소나무류 생산확인표 발급"
"495","미화","한","","3516","1","내선","hmh0426@generated.email","117","세정팀","40","세무과","0","hmh0426","0dbf43a0-a168-11e9-a893-49ac915e00a7","지방세 제증명신고분 등록면허세(면허)"
"498","제구","이","","4933","1","내선","leekuku@generated.email","166","민원팀","30","대천3동주민센터","0","leekuku","0dbf43a0-a168-11e9-a893-49ac915e00a7","보육 아동, 한부모, 출산장려금"
"499","대중","임","","4818","1","내선","djfly91@generated.email","205","산업팀","26","미산면사무소","0","djfly91","0dbf43a0-a168-11e9-a893-49ac915e00a7","기본형공익직접지불사업, 답작, 농정, 농산, 농기계 지원, 친환경 농업, 농업지원, 농업재해"
"504","수민","강","","4042","1","내선","sumin1360@generated.email","202","의사팀","76","의회사무국","0","sumin1360","0dbf43a0-a168-11e9-a893-49ac915e00a7","경제개발위원회 및 예산결산특별위원회 의사진행 지원 및 보조"
"506","경애","김","","4517","1","내선","hapy30@generated.email","211","총무팀","17","웅천읍사무소","0","hapy30","0dbf43a0-a168-11e9-a893-49ac915e00a7","축산, 맨손어업, 수산"
"507","상권","김","팀장,정보통신팀장","3154","1","내선","sgkim518@generated.email","212","정보통신팀","7","홍보미디어실","0","sgkim518","0dbf43a0-a168-11e9-a893-49ac915e00a7","정보통신팀@@@ 정보통신업무 총괄"
"508","영임","김","","3427","1","내선","kyl611112@generated.email","140","문예회관팀","38","문화새마을과","0","kyl611112","0dbf43a0-a168-11e9-a893-49ac915e00a7","문예회관 환경정비"
"509","은하","김","","4077","1","내선","eunha718@generated.email","163","산림보호팀","60","산림공원과","0","eunha718","0dbf43a0-a168-11e9-a893-49ac915e00a7","산불전문진화대 운영차량관리"
"510","응철","김","팀장,부면장","4675","1","내선","kec0409@generated.email","213","부면사무소","22","청소면사무소","0","kec0409","0dbf43a0-a168-11e9-a893-49ac915e00a7","맞춤형복지팀@@@ 맞춤형 복지업무 총괄, 지역사회보장협의체 운영지원 관리, 지역복지 자원 개발 및 지원, 통합사례관리 및 찾아가는 방문상담"
"511","채원","김","","6823","1","내선","ghkgus1111@generated.email","197","시설관리팀","67","해수욕장경영과","0","ghkgus1111","0dbf43a0-a168-11e9-a893-49ac915e00a7","대천,무창포 관광지 개발사업 추진"
"512","현주","김","","4874","1","내선","po751103@generated.email","170","민원팀","28","대천1동주민센터","0","po751103","0dbf43a0-a168-11e9-a893-49ac915e00a7","제증명,통합민원"
"514","선희","나","","4592","1","내선","fktjsgml1@generated.email","203","산업팀","19","주교면사무소","0","fktjsgml1","0dbf43a0-a168-11e9-a893-49ac915e00a7","발전소, 마을가꾸기"
"515","근주","박","","7665","1","내선","pgj9560@generated.email","183","연구개발팀","75","친환경기술과","0","pgj9560","0dbf43a0-a168-11e9-a893-49ac915e00a7","조직배양실운영 과학영농실증포운영 "
"517","상아","박","","4907","1","내선","97tkddk@generated.email","188","맞춤형복지팀","29","대천2동주민센터","0","97tkddk","0dbf43a0-a168-11e9-a893-49ac915e00a7","찾아가는 복지상담, 복지사각지대발굴 및 서비스 연계, 통합사례관리"
"518","희경","박","","3956","1","내선","p213385@generated.email","122","교통지도팀","59","교통과","0","p213385","0dbf43a0-a168-11e9-a893-49ac915e00a7","교통질서 계도 및 주정차단속"
"519","광명","손","","6786","1","내선","thsaud25@generated.email","160","어업지원팀","66","수산과","0","thsaud25","0dbf43a0-a168-11e9-a893-49ac915e00a7","불법어업지도단속기관부 업무 총괄"
"520","하은","신","","5973","1","내선","shaeun75@generated.email","214","치매관리팀","71","건강증진과","0","shaeun75","0dbf43a0-a168-11e9-a893-49ac915e00a7","심뇌혈관합병증 예방관리만성질환 조기발견 및 등록관리우리마을주치의제, 작은보건소 운영건강한 인생설계, 건강상담실 운영"
"521","수미","유","","3622","1","내선","usm0221@generated.email","201","보육지원팀","42","사회복지과","0","usm0221","0dbf43a0-a168-11e9-a893-49ac915e00a7","여성청소년팀@@@ 국공립·법인·직장어린이집, 어린이집 기능보강(증·개축), 어린이집 인가, 원장 임면"
"523","심은","이","팀장,맞춤형복지팀장","4825","1","내선","sim1198@generated.email","215","맞춤형복지팀","27","성주면사무소","0","sim1198","0dbf43a0-a168-11e9-a893-49ac915e00a7","맞춤형복지@@@, 지역사회보장협의체 운영"
"524","재진","임","팀장,토지정책팀장","3454","1","내선","po660225@generated.email","216","토지정책팀","39","민원지적과","0","po660225","0dbf43a0-a168-11e9-a893-49ac915e00a7","토지정책팀장@@@토지정책 업무총괄"
"525","은옥","장","팀장,예산팀장","3104","1","내선","j690710@generated.email","217","예산팀","6","기획감사실","0","j690710","0dbf43a0-a168-11e9-a893-49ac915e00a7","예산팀@@@ 예산 업무 총괄"
"526","유현","정","","3577","1","내선","halo0622@generated.email","131","계약팀","41","회계과","0","halo0622","0dbf43a0-a168-11e9-a893-49ac915e00a7","중형버스 운행 및 관리출퇴근버스 운용"
"527","슬기","조","","4994","1","내선","wh0264@generated.email","200","맞춤형복지팀","32","대천5동주민센터","0","wh0264","0dbf43a0-a168-11e9-a893-49ac915e00a7","건강상담 지원, 방문보건서비스"
"528","아연","조","","3886","1","내선","pyhoho@generated.email","210","도시재생정책팀","57","도시재생과","0","pyhoho","0dbf43a0-a168-11e9-a893-49ac915e00a7","도시재생 종합계획수립, 도시재생 전략계획 수립 및 변경, 도시재생활성화계획 수립 및 변경, 도시재생뉴딜 등 사업공모 추진"
"529","은성","주","","3775","1","내선","mafoo12@generated.email","179","건축신고팀","55","건축허가과","0","mafoo12","0dbf43a0-a168-11e9-a893-49ac915e00a7","건축신고 업무관련(남포,대천3,4)"
"530","정원","최","","4729","1","내선","cesgo@generated.email","209","맞춤형복지팀","23","청라면사무소","0","cesgo","0dbf43a0-a168-11e9-a893-49ac915e00a7","위기가정 통합사례관리, 찾아가는 복지상담, 복지사각지대 발굴 및 지원"
"531","성룡","허","팀장,하천팀장","3804","1","내선","po700203@generated.email","218","하천팀","56","건설과","0","po700203","0dbf43a0-a168-11e9-a893-49ac915e00a7","하천팀@@@ 지방하천, 소하천정비사업 등"
"532","태현","홍","","3283","1","내선","sionaka@generated.email","193","민방위팀","34","안전총괄과","0","sionaka","0dbf43a0-a168-11e9-a893-49ac915e00a7","민방위대원 편성 및 교육, 민방위훈련, 인력동원자원관리, 민방위대 창설기념 행사 및 주민신고, 민방위 장비 운영 및 관리, 비상대비시설물 운영·관리, 사회복무요원 관리"
"533","민주","김","","4932","1","내선","minju9706@generated.email","166","민원팀","30","대천3동주민센터","0","minju9706","0dbf43a0-a168-11e9-a893-49ac915e00a7","기초연금, 노인일반, 장애인, 보훈"
"534","종현","김","","4819","1","내선","camobasket@generated.email","205","산업팀","26","미산면사무소","0","camobasket","0dbf43a0-a168-11e9-a893-49ac915e00a7","-축산, 산림, 수산-유통(마케팅), 특작, 전작-지역경제"
"535","용진","조","","3716","1","내선","jyj814@generated.email","147","지역경제팀","54","지역경제과","0","jyj814","0dbf43a0-a168-11e9-a893-49ac915e00a7","서무, 회계업무 보조통신, 방문판매업, 대부업 관리 보조"
"536","영옥","이","","4939","1","내선","lyo0121@generated.email","219","맞춤형복지팀","30","대천3동주민센터","0","lyo0121","0dbf43a0-a168-11e9-a893-49ac915e00a7","민원팀@@@ 복지업무 보조"
"537","은택","임","","3215","1","내선","let7879@generated.email","220","서무팀","33","자치행정과","0","let7879","0dbf43a0-a168-11e9-a893-49ac915e00a7","의전전용차량운전(1호차)"
"538","세영","곽","","5984","1","내선","syysmam@generated.email","185","방문보건팀","71","건강증진과","0","syysmam","0dbf43a0-a168-11e9-a893-49ac915e00a7","지역사회중심재활보건"
"539","현정","곽","팀장,맞춤형복지팀장","4735","1","내선","wellf@generated.email","221","맞춤형복지팀","24","남포면사무소","0","wellf","0dbf43a0-a168-11e9-a893-49ac915e00a7","맞춤형복지팀@@@ ○ 지역사회보장협의체 운영 ○ 연합모금 및 자원 발굴 ○ 복지위기가정 통합사례관리"
"540","미정","김","","4698","1","내선","kmj4329@generated.email","157","맞춤형복지팀","22","청소면사무소","0","kmj4329","0dbf43a0-a168-11e9-a893-49ac915e00a7","복지사각지대 발굴 및 지원건강생활실천 및 질병예방 프로그램 제공 의뢰건강 상담 및 보건복지 연계, 방문형 서비스간 연계 협력"
"541","세연","김","","3191","1","내선","tpdus302@generated.email","212","정보통신팀","7","홍보미디어실","0","tpdus302","0dbf43a0-a168-11e9-a893-49ac915e00a7","IP 교환 시스템 운영관리, 도-시군 영상회의 시스템 운영관리, 스마트 마을방송 시스템 운영"
"542","윤식","김","","4110","1","내선","kys690815@generated.email","115","수도행정팀","61","수도과","0","kys690815","0dbf43a0-a168-11e9-a893-49ac915e00a7","수도계량기 검침 및 고지서 전달(웅천읍), 수도요금 체납자 납부독려 및 단수지원, 이상 있는 계량기 교체 등 수용가 민원처리"
"543","현웅","김","","3625","1","내선","kihywo00@generated.email","201","보육지원팀","42","사회복지과","0","kihywo00","0dbf43a0-a168-11e9-a893-49ac915e00a7","가정어린이집 지도점검 및 행정처분보육교직원 임면,경력관리보육교직원 인건비,수당 지급 보육료 및 보조금 지급보육교직원 증명서 발급등도 보육특수시책 사업어린이집 예산 회계 관리"
"545","상순","박","팀장,교통시설팀장","3953","1","내선","pss0078@generated.email","222","교통시설팀","59","교통과","0","pss0078","0dbf43a0-a168-11e9-a893-49ac915e00a7","교통시설팀@@@교통시설팀업무총괄, 교통안전심의, 철도,항공,궤도"
"546","효용","박","","3329","1","내선","77gumgang@generated.email","133","도서관팀","35","교육체육과","0","77gumgang","0dbf43a0-a168-11e9-a893-49ac915e00a7","○ 공공도서관 개관시간 연장지원사업 - 죽정도서관 야간 아동자료실 운영 관리○ 죽정도서관 자원봉사자 관리 및 대관 업무○ 죽정도서관 및 공립작은도서관(문화의전당, 청라애) 시설 유지관리"
"547","석진","백","","4043","1","내선","mysukjin02@generated.email","202","의사팀","76","의회사무국","0","mysukjin02","0dbf43a0-a168-11e9-a893-49ac915e00a7","회의 속기 및 녹음에 관한 사항, 회의록 작성 및 발간 열람에 관한 사항, 홈페이지 회의록 관리"
"548","영일","복","","3476","1","내선","bokty01@generated.email","216","토지정책팀","39","민원지적과","0","bokty01","0dbf43a0-a168-11e9-a893-49ac915e00a7","표준지 및 개별공시지가 조사 및 관리개별공시지가 결정.공시개별공시지가 조사 및 산정(죽정, 명천, 궁촌, 내항, 신흑, 웅천, ,오천)"
"549","민초","소","","4713","1","내선","ysjsmc@generated.email","209","맞춤형복지팀","23","청라면사무소","0","ysjsmc","0dbf43a0-a168-11e9-a893-49ac915e00a7","복지대상자 방문상담, 맞춤형 건강상담 및 건강서비스 제공, 건강취약계층 발굴 및 지원"
"550","계숙","송","","3877","1","내선","sgs69@generated.email","223","도시재생센터","57","도시재생과","0","sgs69","0dbf43a0-a168-11e9-a893-49ac915e00a7","도시재생센터장"
"551","혜승","오","","4836","1","내선","hs7907@generated.email","215","맞춤형복지팀","27","성주면사무소","0","hs7907","0dbf43a0-a168-11e9-a893-49ac915e00a7","통합사례관리, 복지사각지대 발굴"
"552","정훈","유","팀장,개발팀장","4505","1","내선","yjh6370@generated.email","224","개발팀","17","웅천읍사무소","0","yjh6370","0dbf43a0-a168-11e9-a893-49ac915e00a7","개발팀@@@ 총괄, 중심지활성화사업, 시설사업 설계 및 공사 감독"
"553","권덕","윤","팀장,재산관리팀장","3553","1","내선","gognaos@generated.email","225","재산관리팀","41","회계과","0","gognaos","0dbf43a0-a168-11e9-a893-49ac915e00a7","재산관리팀@@@ 재산업무 총괄, 공제등록"
"554","광노","이","","6788","1","내선","soortam0@generated.email","160","어업지원팀","66","수산과","0","soortam0","0dbf43a0-a168-11e9-a893-49ac915e00a7","불법어업 지도 단속 및 충남 201호 기관 정비 및 관리"
"555","채원","이","","4596","1","내선","lzcw10@generated.email","226","총무팀","19","주교면사무소","0","lzcw10","0dbf43a0-a168-11e9-a893-49ac915e00a7","산림, 축산, 지역경제, 원예특작, 유통"
"556","혜진","이","","3131","1","내선","icecream116@generated.email","217","예산팀","6","기획감사실","0","icecream116","0dbf43a0-a168-11e9-a893-49ac915e00a7","성립전예산, 예산전용, 예비비 및 예산이체, 재정신속집행, 국도비보조금 총괄관리 등"
"557","석현","장","","3840","1","내선","buoy20@generated.email","218","하천팀","56","건설과","0","buoy20","0dbf43a0-a168-11e9-a893-49ac915e00a7","하천분야 예산수립 및 서무관련 업무, 지방하천 정비사업(국비) 감독 및 예산집행, 지방하천 기본계획 수립 협의 및 비관리청공사 시행, 하천 수해복구계획 수립과 사업 추진, 토지행정정보시스템(하천분야) 관리"
"558","영석","장","팀장,건축물유지관리팀장","3754","1","내선","jjang7915@generated.email","227","건축물유지관리팀","55","건축허가과","0","jjang7915","0dbf43a0-a168-11e9-a893-49ac915e00a7","건축관리팀@@@ 건축관리 업무 총괄 "
"559","송림","최","","3427","1","내선","chi620513@generated.email","140","문예회관팀","38","문화새마을과","0","chi620513","0dbf43a0-a168-11e9-a893-49ac915e00a7","문예회관 환경정비"
"561","연호","하","팀장,통합관제팀장","3254","1","내선","hayeonho@generated.email","228","통합관제팀","34","안전총괄과","0","hayeonho","0dbf43a0-a168-11e9-a893-49ac915e00a7","통합관제팀@@@통합관제 총괄"
"562","춘아","강","팀장,환경관리팀장","3651","1","내선","rkdwnsdk@generated.email","229","환경관리팀","43","환경보호과","0","rkdwnsdk","0dbf43a0-a168-11e9-a893-49ac915e00a7","환경관리팀@@@ 환경관리팀업무 총괄, 태안해안국립공원 관련 업무, 지속가능발전협의회 보조금 지원등"
"563","현자","강","팀장,건강증진팀장","5951","1","내선","kang6552@generated.email","138","건강증진팀","71","건강증진과","0","kang6552","0dbf43a0-a168-11e9-a893-49ac915e00a7","건강증진팀@@@ 건강증진사업 기획 및 조정, 지역사회통합건강증진사업 등"
"564","호승","강","팀장,체전기획팀장","2601","1","내선","ho320218@generated.email","230","체전기획팀","36","충남체전준비단","0","ho320218","0dbf43a0-a168-11e9-a893-49ac915e00a7","충남체전기획총괄"
"565","자삼","구","팀장,평생교육팀장","3301","1","내선","kcs0825@generated.email","231","평생교육팀","35","교육체육과","0","kcs0825","0dbf43a0-a168-11e9-a893-49ac915e00a7","평생교육팀@@@ 평생교육팀 업무 총괄"
"567","영수","김","팀장,수산행정팀장","6751","1","내선","dudtn67@generated.email","232","수산행정팀","66","수산과","0","dudtn67","0dbf43a0-a168-11e9-a893-49ac915e00a7","수산행정팀@@@ 수산행정 업무 총괄"
"568","이현","김","팀장,보건행정팀장","5901","1","내선","yhkim0714@generated.email","121","보건행정팀","70","보건행정과","0","yhkim0714","0dbf43a0-a168-11e9-a893-49ac915e00a7","보건행정팀 업무총괄, 보령시립노인전문병원 운영관리, 직원복무 및 후생복지관리, 공중보건의 관리, 직원인사 및 공인관리"
"569","중구","김","팀장,건축행정팀장","3751","1","내선","rlawndrn59@generated.email","233","건축행정팀","55","건축허가과","0","rlawndrn59","0dbf43a0-a168-11e9-a893-49ac915e00a7","허가행정팀@@@ 허가행정팀총괄, 위반건축물(민원상담,소송수행), 공공임대주택(갈매기@)민원처리, 소관 자치법규 관리 등"
"570","진수","김","","4022","1","내선","kjs3032@generated.email","76","의회사무국","16","의회","0","kjs3032","0dbf43a0-a168-11e9-a893-49ac915e00a7","시의회 자치행정위원회"
"571","영옥","노","","4641","1","내선","givetry@generated.email","234","부면사무소","21","천북면사무소","0","givetry","0dbf43a0-a168-11e9-a893-49ac915e00a7","총무팀@@@총괄, 선거경비, 직원복무, 이장임면, 사업총괄, 건설일반, 수도일반, 가로등관리, 관광"
"573","강호","백","팀장,대천운영팀장","6801","1","내선","pk2097@generated.email","235","대천운영팀","67","해수욕장경영과","0","pk2097","0dbf43a0-a168-11e9-a893-49ac915e00a7","대천운영팀@@@ 해수욕장 종합 운영, 해수욕장시설물관리, 각종 시설공사, 관광지 불법행위, 조례 제개정, 토지분양, 소송"
"574","명균","백","팀장,산림경영팀장","4051","1","내선","mkqor100@generated.email","236","산림경영팀","60","산림공원과","0","mkqor100","0dbf43a0-a168-11e9-a893-49ac915e00a7","산림경영팀@@@ 산림경영팀 업무 총괄산림조합 및 임업인 육성지도,조림 종합계획 및 농림사업 지도, 산림문화행사 지원"
"575","병오","송","팀장,경리팀장","3551","1","내선","bos5545@generated.email","237","경리팀","41","회계과","0","bos5545","0dbf43a0-a168-11e9-a893-49ac915e00a7","경리팀@@@ 경리업무 총괄"
"576","병준","송","","4501","1","내선","byengjun@generated.email","211","총무팀","17","웅천읍사무소","0","byengjun","0dbf43a0-a168-11e9-a893-49ac915e00a7","총무팀 총괄선거, 동향, 보안, 체육회"
"577","정희","송","팀장,문화예술팀장","3401","1","내선","thdwjd70@generated.email","238","문화예술팀","38","문화새마을과","0","thdwjd70","0dbf43a0-a168-11e9-a893-49ac915e00a7","문화예술팀@@@지방문화예술 특화 및 육성, 만세보령문화제, 만세보령대상추진, 과 예산 및 집행관리, 문화예술 아트센터 조성 추진"
"578","광호","신","팀장,도시계획팀장","3851","1","내선","fine0328@generated.email","239","도시계획팀","57","도시재생과","0","fine0328","0dbf43a0-a168-11e9-a893-49ac915e00a7","도시재생과@@@도시계획 업무 총괄, 도시기본계획 및 관리계획 입안 검토,도시계획조례 운영, 도시계획관련 행정심판 및 소송 수행"
"579","주선","신","팀장,도로시설팀장","3901","1","내선","wn9192@generated.email","240","도로시설팀","58","도로과","0","wn9192","0dbf43a0-a168-11e9-a893-49ac915e00a7","도로시설팀@@@도로시설팀 업무 총괄, 국도 및 지방도사업 업무지원, 시도 및 농어촌도로사업 지도점검과 각종 민원사항 상담 등 해결, 일상경비 및 출납업무 등"
